Store,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,IsHoliday,Year,Month,Day,SalesPerCustomer,WeekdayOpenCategory,DistanceBand,CompOpenDate,CompetitorAppeared,WeekOfYear,IsWeekend,Sales_scaled
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-05-04,5912.0,813.0,1.0,0.0,0,0.0,0,2013,5,4,7.271832718327183,Others,1k-2k,2008-09-01,True,18,1,-0.009210159084566127
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-05-06,4568.0,562.0,1.0,0.0,0,0.0,0,2013,5,6,8.128113879003559,Others,1k-2k,2008-09-01,True,19,0,-0.38431481998325445
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-05-07,4624.0,540.0,1.0,0.0,0,0.0,0,2013,5,7,8.562962962962963,Others,1k-2k,2008-09-01,True,19,0,-0.36868545911247574
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-05-08,5230.0,631.0,1.0,0.0,0,0.0,0,2013,5,8,8.288431061806657,Others,1k-2k,2008-09-01,True,19,0,-0.1995534468322635
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-05-10,5409.0,644.0,1.0,0.0,0,0.0,0,2013,5,10,8.399068322981366,Others,1k-2k,2008-09-01,True,19,0,-0.14959531119173874
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-05-11,5064.0,640.0,1.0,0.0,0,0.0,0,2013,5,11,7.9125,Others,1k-2k,2008-09-01,True,19,1,-0.245883337984929
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-05-13,6106.0,660.0,1.0,1.0,0,0.0,0,2013,5,13,9.251515151515152,Others,1k-2k,2008-09-01,True,20,0,0.04493441250348873
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-05-14,5083.0,574.0,1.0,1.0,0,0.0,0,2013,5,14,8.85540069686411,Others,1k-2k,2008-09-01,True,20,0,-0.24058051911805767
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-05-15,4790.0,576.0,1.0,1.0,0,0.0,0,2013,5,15,8.315972222222221,Others,1k-2k,2008-09-01,True,20,0,-0.32235556795981024
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-05-16,4448.0,544.0,1.0,1.0,0,0.0,0,2013,5,16,8.176470588235293,Others,1k-2k,2008-09-01,True,20,0,-0.41780630756349435
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-05-17,4856.0,597.0,1.0,1.0,0,0.0,0,2013,5,17,8.134003350083752,Others,1k-2k,2008-09-01,True,20,0,-0.3039352497906782
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-05-18,4413.0,535.0,1.0,0.0,0,0.0,0,2013,5,18,8.248598130841122,Others,1k-2k,2008-09-01,True,20,1,-0.4275746581077311
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-05-21,4789.0,602.0,1.0,0.0,0,0.0,0,2013,5,21,7.95514950166113,Others,1k-2k,2008-09-01,True,21,0,-0.32263466368964555
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-05-22,3559.0,507.0,1.0,0.0,0,0.0,0,2013,5,22,7.019723865877712,Others,1k-2k,2008-09-01,True,21,0,-0.6659224113871058
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-05-23,4030.0,536.0,1.0,0.0,0,0.0,0,2013,5,23,7.518656716417911,Others,1k-2k,2008-09-01,True,21,0,-0.5344683226346638
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-05-24,4232.0,534.0,1.0,0.0,0,0.0,0,2013,5,24,7.925093632958801,Others,1k-2k,2008-09-01,True,21,0,-0.4780909852079265
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-05-25,4408.0,538.0,1.0,0.0,0,0.0,0,2013,5,25,8.193308550185874,Others,1k-2k,2008-09-01,True,21,1,-0.42897013675690765
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-05-27,5519.0,606.0,1.0,1.0,0,0.0,0,2013,5,27,9.107260726072607,Others,1k-2k,2008-09-01,True,22,0,-0.11889478090985217
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-05-28,4995.0,555.0,1.0,1.0,0,0.0,0,2013,5,28,9.0,Others,1k-2k,2008-09-01,True,22,0,-0.26514094334356697
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-05-29,5784.0,641.0,1.0,1.0,0,0.0,0,2013,5,29,9.023400936037442,Others,1k-2k,2008-09-01,True,22,0,-0.04493441250348873
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-05-31,7893.0,795.0,1.0,1.0,0,0.0,0,2013,5,31,9.928301886792452,Others,1k-2k,2008-09-01,True,22,0,0.5436784817192297
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-06-01,5693.0,662.0,1.0,0.0,0,0.0,0,2013,6,1,8.599697885196374,Others,1k-2k,2008-09-01,True,22,1,-0.07033212391850419
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-06-03,5422.0,619.0,1.0,1.0,0,0.0,0,2013,6,3,8.75928917609047,Others,1k-2k,2008-09-01,True,23,0,-0.1459670667038795
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-06-04,5220.0,558.0,1.0,1.0,0,0.0,0,2013,6,4,9.35483870967742,Others,1k-2k,2008-09-01,True,23,0,-0.20234440413061683
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-06-05,5012.0,575.0,1.0,1.0,0,0.0,0,2013,6,5,8.716521739130435,Others,1k-2k,2008-09-01,True,23,0,-0.26039631593636625
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-06-06,4881.0,555.0,1.0,1.0,0,0.0,0,2013,6,6,8.794594594594594,Others,1k-2k,2008-09-01,True,23,0,-0.296957856544795
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-06-07,4315.0,541.0,1.0,1.0,0,0.0,0,2013,6,7,7.975970425138632,Others,1k-2k,2008-09-01,True,23,0,-0.4549260396315937
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-06-08,4262.0,511.0,1.0,0.0,0,0.0,0,2013,6,8,8.34050880626223,Others,1k-2k,2008-09-01,True,23,1,-0.4697181133128665
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-06-10,4291.0,531.0,1.0,0.0,0,0.0,0,2013,6,10,8.080979284369114,Others,1k-2k,2008-09-01,True,24,0,-0.46162433714764184
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-06-11,3784.0,500.0,1.0,0.0,0,0.0,0,2013,6,11,7.568,Others,1k-2k,2008-09-01,True,24,0,-0.6031258721741559
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-06-12,3563.0,476.0,1.0,0.0,0,0.0,0,2013,6,12,7.485294117647059,Others,1k-2k,2008-09-01,True,24,0,-0.6648060284677646
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-06-13,3661.0,461.0,1.0,0.0,0,0.0,0,2013,6,13,7.941431670281996,Others,1k-2k,2008-09-01,True,24,0,-0.637454646943902
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-06-14,4150.0,529.0,1.0,0.0,0,0.0,0,2013,6,14,7.844990548204159,Others,1k-2k,2008-09-01,True,24,0,-0.5009768350544237
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-06-15,4766.0,567.0,1.0,0.0,0,0.0,0,2013,6,15,8.405643738977073,Others,1k-2k,2008-09-01,True,24,1,-0.32905386547585835
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-06-17,5337.0,585.0,1.0,1.0,0,0.0,0,2013,6,17,9.123076923076923,Others,1k-2k,2008-09-01,True,25,0,-0.16969020373988286
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-06-18,4633.0,554.0,1.0,1.0,0,0.0,0,2013,6,18,8.362815884476534,Others,1k-2k,2008-09-01,True,25,0,-0.36617359754395773
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-06-19,4180.0,517.0,1.0,1.0,0,0.0,0,2013,6,19,8.085106382978724,Others,1k-2k,2008-09-01,True,25,0,-0.4926039631593637
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-06-20,5011.0,539.0,1.0,1.0,0,0.0,0,2013,6,20,9.296846011131725,Others,1k-2k,2008-09-01,True,25,0,-0.26067541166620156
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-06-21,5173.0,542.0,1.0,1.0,0,0.0,0,2013,6,21,9.544280442804428,Others,1k-2k,2008-09-01,True,25,0,-0.21546190343287752
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-06-22,4341.0,512.0,1.0,0.0,0,0.0,0,2013,6,22,8.478515625,Others,1k-2k,2008-09-01,True,25,1,-0.447669550655875
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-06-24,3549.0,494.0,1.0,0.0,0,0.0,0,2013,6,24,7.184210526315789,Others,1k-2k,2008-09-01,True,26,0,-0.6687133686854593
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-06-25,4536.0,528.0,1.0,0.0,0,0.0,0,2013,6,25,8.590909090909092,Others,1k-2k,2008-09-01,True,26,0,-0.39324588333798505
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-06-26,3827.0,508.0,1.0,0.0,0,0.0,0,2013,6,26,7.533464566929134,Others,1k-2k,2008-09-01,True,26,0,-0.5911247557912365
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-06-27,3593.0,464.0,1.0,0.0,0,0.0,0,2013,6,27,7.743534482758621,Others,1k-2k,2008-09-01,True,26,0,-0.6564331565727046
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-06-28,4407.0,568.0,1.0,0.0,0,0.0,0,2013,6,28,7.758802816901408,Others,1k-2k,2008-09-01,True,26,0,-0.42924923248674296
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-06-29,5804.0,671.0,1.0,0.0,0,0.0,0,2013,6,29,8.649776453055141,Others,1k-2k,2008-09-01,True,26,1,-0.03935249790678208
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-07-01,5614.0,614.0,1.0,1.0,0,0.0,0,2013,7,1,9.143322475570033,Others,1k-2k,2008-09-01,True,27,0,-0.09238068657549547
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-07-02,5868.0,614.0,1.0,1.0,0,0.0,0,2013,7,2,9.55700325732899,Others,1k-2k,2008-09-01,True,27,0,-0.021490371197320668
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-07-03,5875.0,634.0,1.0,1.0,0,0.0,0,2013,7,3,9.266561514195583,Others,1k-2k,2008-09-01,True,27,0,-0.019536701088473496
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-07-04,5701.0,634.0,1.0,1.0,0,0.0,0,2013,7,4,8.99211356466877,Others,1k-2k,2008-09-01,True,27,0,-0.06809935807982148
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-07-05,4986.0,603.0,1.0,1.0,0,0.0,0,2013,7,5,8.26865671641791,Others,1k-2k,2008-09-01,True,27,0,-0.267652804912085
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-07-06,4090.0,498.0,1.0,0.0,0,0.0,0,2013,7,6,8.21285140562249,Others,1k-2k,2008-09-01,True,27,1,-0.5177225788445439
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-07-08,4475.0,523.0,1.0,0.0,0,0.0,0,2013,7,8,8.55640535372849,Others,1k-2k,2008-09-01,True,28,0,-0.4102707228579403
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-07-09,4047.0,503.0,1.0,0.0,0,0.0,0,2013,7,9,8.04572564612326,Others,1k-2k,2008-09-01,True,28,0,-0.5297236952274631
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-07-10,3963.0,496.0,1.0,0.0,0,0.0,0,2013,7,10,7.98991935483871,Others,1k-2k,2008-09-01,True,28,0,-0.5531677365336312
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-07-11,4053.0,486.0,1.0,0.0,0,0.0,0,2013,7,11,8.339506172839506,Others,1k-2k,2008-09-01,True,28,0,-0.5280491208484512
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-07-12,4134.0,514.0,1.0,0.0,0,0.0,0,2013,7,12,8.042801556420233,Others,1k-2k,2008-09-01,True,28,0,-0.5054423667317891
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-07-13,4015.0,490.0,1.0,0.0,0,0.0,0,2013,7,13,8.193877551020408,Others,1k-2k,2008-09-01,True,28,1,-0.5386547585821937
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-07-15,6377.0,657.0,1.0,1.0,0,0.0,0,2013,7,15,9.706240487062406,Others,1k-2k,2008-09-01,True,29,0,0.12056935528886403
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-07-16,5643.0,582.0,1.0,1.0,0,0.0,0,2013,7,16,9.695876288659793,Others,1k-2k,2008-09-01,True,29,0,-0.08428691041027081
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-07-17,4946.0,544.0,1.0,1.0,0,0.0,0,2013,7,17,9.091911764705882,Others,1k-2k,2008-09-01,True,29,0,-0.2788166341054983
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-07-18,4904.0,533.0,1.0,1.0,0,0.0,0,2013,7,18,9.200750469043152,Others,1k-2k,2008-09-01,True,29,0,-0.2905386547585822
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-07-19,4275.0,495.0,1.0,1.0,0,0.0,0,2013,7,19,8.636363636363637,Others,1k-2k,2008-09-01,True,29,0,-0.466089868825007
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-07-20,4421.0,544.0,1.0,0.0,0,0.0,0,2013,7,20,8.126838235294118,Others,1k-2k,2008-09-01,True,29,1,-0.4253418922690484
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-07-22,4149.0,493.0,1.0,0.0,0,0.0,0,2013,7,22,8.415821501014198,Others,1k-2k,2008-09-01,True,30,0,-0.501255930784259
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-07-23,3937.0,497.0,1.0,0.0,0,0.0,0,2013,7,23,7.921529175050302,Others,1k-2k,2008-09-01,True,30,0,-0.5604242255093499
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-07-24,3849.0,453.0,1.0,0.0,0,0.0,0,2013,7,24,8.496688741721854,Others,1k-2k,2008-09-01,True,30,0,-0.5849846497348592
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-07-25,3502.0,451.0,1.0,0.0,0,0.0,0,2013,7,25,7.764966740576496,Others,1k-2k,2008-09-01,True,30,0,-0.6818308679877199
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-07-26,4221.0,516.0,1.0,0.0,0,0.0,0,2013,7,26,8.180232558139535,Others,1k-2k,2008-09-01,True,30,0,-0.4811610382361151
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-07-27,3352.0,456.0,1.0,0.0,0,0.0,0,2013,7,27,7.350877192982456,Others,1k-2k,2008-09-01,True,30,1,-0.72369522746302
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-07-29,6290.0,630.0,1.0,1.0,0,0.0,0,2013,7,29,9.984126984126984,Others,1k-2k,2008-09-01,True,31,0,0.09628802679319004
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-07-30,5773.0,630.0,1.0,1.0,0,0.0,0,2013,7,30,9.163492063492063,Others,1k-2k,2008-09-01,True,31,0,-0.048004465531677365
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-07-31,5572.0,624.0,1.0,1.0,0,0.0,0,2013,7,31,8.929487179487179,Others,1k-2k,2008-09-01,True,31,0,-0.1041027072285794
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-08-01,4994.0,555.0,1.0,1.0,0,0.0,0,2013,8,1,8.998198198198198,Others,1k-2k,2008-09-01,True,31,0,-0.2654200390734023
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-08-02,4494.0,562.0,1.0,1.0,0,0.0,0,2013,8,2,7.99644128113879,Others,1k-2k,2008-09-01,True,31,0,-0.40496790399106897
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-08-03,4461.0,553.0,1.0,0.0,0,0.0,0,2013,8,3,8.066907775768536,Others,1k-2k,2008-09-01,True,31,1,-0.4141780630756351
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-08-05,4086.0,522.0,1.0,0.0,0,0.0,0,2013,8,5,7.827586206896552,Others,1k-2k,2008-09-01,True,32,0,-0.5188389617638851
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-08-06,3582.0,477.0,1.0,0.0,0,0.0,0,2013,8,6,7.509433962264151,Others,1k-2k,2008-09-01,True,32,0,-0.6595032096008933
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-08-07,4143.0,512.0,1.0,0.0,0,0.0,0,2013,8,7,8.091796875,Others,1k-2k,2008-09-01,True,32,0,-0.5029305051632711
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-08-08,3680.0,466.0,1.0,0.0,0,0.0,0,2013,8,8,7.896995708154506,Others,1k-2k,2008-09-01,True,32,0,-0.6321518280770306
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-08-09,3257.0,418.0,1.0,0.0,0,0.0,0,2013,8,9,7.791866028708134,Others,1k-2k,2008-09-01,True,32,0,-0.7502093217973766
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-08-10,3768.0,457.0,1.0,0.0,0,0.0,0,2013,8,10,8.24507658643326,Others,1k-2k,2008-09-01,True,32,1,-0.6075914038515211
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-08-12,5326.0,600.0,1.0,1.0,0,0.0,0,2013,8,12,8.876666666666667,Others,1k-2k,2008-09-01,True,33,0,-0.1727602567680715
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-08-13,5299.0,573.0,1.0,1.0,0,0.0,0,2013,8,13,9.2478184991274,Others,1k-2k,2008-09-01,True,33,0,-0.18029584147362554
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-08-14,4724.0,574.0,1.0,1.0,0,0.0,0,2013,8,14,8.229965156794425,Others,1k-2k,2008-09-01,True,33,0,-0.3407758861289423
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-08-15,4575.0,538.0,1.0,1.0,0,0.0,0,2013,8,15,8.503717472118959,Others,1k-2k,2008-09-01,True,33,0,-0.38236114987440706
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-08-16,4552.0,527.0,1.0,1.0,0,0.0,0,2013,8,16,8.637571157495255,Others,1k-2k,2008-09-01,True,33,0,-0.38878035166061964
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-08-17,4078.0,503.0,1.0,0.0,0,0.0,0,2013,8,17,8.107355864811133,Others,1k-2k,2008-09-01,True,33,1,-0.5210717276025678
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-08-19,3954.0,513.0,1.0,0.0,0,0.0,0,2013,8,19,7.707602339181286,Others,1k-2k,2008-09-01,True,34,0,-0.5556795981021492
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-08-20,3492.0,475.0,1.0,0.0,0,0.0,0,2013,8,20,7.351578947368421,Others,1k-2k,2008-09-01,True,34,0,-0.6846218252860733
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-08-21,3096.0,441.0,1.0,0.0,0,0.0,0,2013,8,21,7.020408163265306,Others,1k-2k,2008-09-01,True,34,0,-0.7951437343008653
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-08-22,3703.0,498.0,1.0,0.0,0,0.0,0,2013,8,22,7.43574297188755,Others,1k-2k,2008-09-01,True,34,0,-0.6257326262908178
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-08-23,3493.0,445.0,1.0,0.0,0,0.0,0,2013,8,23,7.849438202247191,Others,1k-2k,2008-09-01,True,34,0,-0.6843427295562379
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-08-24,4752.0,601.0,1.0,0.0,0,0.0,0,2013,8,24,7.906821963394343,Others,1k-2k,2008-09-01,True,34,1,-0.3329612056935529
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-08-26,5482.0,613.0,1.0,1.0,0,0.0,0,2013,8,26,8.942903752039152,Others,1k-2k,2008-09-01,True,35,0,-0.12922132291375954
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-08-27,5156.0,556.0,1.0,1.0,0,0.0,0,2013,8,27,9.273381294964029,Others,1k-2k,2008-09-01,True,35,0,-0.22020653084007824
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-08-28,4583.0,507.0,1.0,1.0,0,0.0,0,2013,8,28,9.039447731755423,Others,1k-2k,2008-09-01,True,35,0,-0.38012838403572435
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",3,2013-08-29,4804.0,534.0,1.0,1.0,0,0.0,0,2013,8,29,8.99625468164794,Others,1k-2k,2008-09-01,True,35,0,-0.3184482277421157
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",4,2013-08-30,5469.0,612.0,1.0,1.0,0,0.0,0,2013,8,30,8.936274509803921,Others,1k-2k,2008-09-01,True,35,0,-0.1328495674016188
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",5,2013-08-31,5317.0,598.0,1.0,0.0,0,0.0,0,2013,8,31,8.891304347826088,Others,1k-2k,2008-09-01,True,35,1,-0.1752721183365895
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",0,2013-09-02,4195.0,496.0,1.0,0.0,0,0.0,0,2013,9,2,8.45766129032258,Others,1k-2k,2008-09-01,True,36,0,-0.48841752721183385
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",1,2013-09-03,3928.0,507.0,1.0,0.0,0,0.0,0,2013,9,3,7.747534516765286,Others,1k-2k,2008-09-01,True,36,0,-0.5629360870778679
1.0,2,0,1270.0,9.0,2008.0,0.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2,2013-09-04,3343.0,444.0,1.0,0.0,0,0.0,0,2013,9,4,7.5292792792792795,Others,1k-2k,2008-09-01,True,36,0,-0.726207089031538
